customer_id,quarter,survey_date,account_manager_responsive,billing_accuracy,budget_control,change_management,communication_clarity,competitive_pricing,cost_transparency,documentation_help,executive_access,innovation_solutions,long_term_partnership,problem_solving,project_management,quality_deliverables,roi_demonstration,support_responsiveness,system_integration,technical_documentation,technical_expertise,timeline_adherence,training_quality,trust_reliability,value_for_money,overall_satisfaction,nps_score,renewal_likelihood,revenue_growth_pct,referrals_generated
CUST_521,Q2_2024,2024-06-07,3.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,4,4,3,-2.2,2
CUST_522,Q2_2024,2024-06-24,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3,4,3,-1.1,0
CUST_523,Q2_2024,2024-06-14,4.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,5.0,5.0,2.0,4.0,4.0,5.0,4,8,3,5.8,1
CUST_524,Q2_2024,2024-06-09,5.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4,7,3,1.3,4
CUST_525,Q2_2024,2024-06-22,5.0,5.0,6.0,6.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,3.0,6.0,5.0,5.0,5.0,1.0,5.0,3.0,5,10,3,8.5,3
CUST_526,Q2_2024,2024-06-05,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4,9,3,7.5,3
CUST_527,Q2_2024,2024-06-13,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,4,7,3,1.5,0
CUST_528,Q2_2024,2024-06-18,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,3,4,2,2.0,0
CUST_529,Q2_2024,2024-06-11,3.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,5.0,5.0,6.0,4.0,3.0,4.0,4.0,4,8,3,8.4,2
CUST_530,Q2_2024,2024-06-05,3.0,3.0,3.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3,3,3,1.2,0
CUST_531,Q2_2024,2024-06-09,4.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,4,9,3,2.2,1
CUST_532,Q2_2024,2024-06-18,5.0,3.0,4.0,5.0,4.0,5.0,3.0,6.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,4.0,4,6,3,6.7,3
CUST_533,Q2_2024,2024-06-05,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4,5,3,4.2,2
CUST_534,Q2_2024,2024-06-18,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,3.0,6.0,4.0,5,8,4,16.7,1
CUST_535,Q2_2024,2024-06-21,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3,7,2,-3.2,0
CUST_536,Q2_2024,2024-06-20,4.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2,5,2,-2.9,0
CUST_537,Q2_2024,2024-06-08,3.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,,4.0,,,3.0,4,4,2,0.4,0
CUST_538,Q2_2024,2024-06-09,4.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4,7,3,4.9,1
CUST_539,Q2_2024,2024-06-23,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5,5,2,0.8,2
CUST_540,Q2_2024,2024-06-23,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4,6,3,5.8,3
CUST_541,Q2_2024,2024-06-08,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5,8,4,14.1,3
CUST_542,Q2_2024,2024-06-07,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5,7,3,18.9,0
CUST_543,Q2_2024,2024-06-18,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,2,4,2,-9.7,0
CUST_544,Q2_2024,2024-06-17,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,3.0,3,9,3,-1.0,1
CUST_545,Q2_2024,2024-06-16,4.0,2.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3,3,2,0.1,0
CUST_546,Q2_2024,2024-06-17,4.0,4.0,4.0,3.0,5.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,4,9,3,3.9,3
CUST_547,Q2_2024,2024-06-17,6.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,7.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5,7,4,-2.4,3
CUST_548,Q2_2024,2024-06-08,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,3.0,4,5,3,7.6,1
CUST_549,Q2_2024,2024-06-20,5.0,3.0,4.0,5.0,4.0,5.0,4.0,6.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4,6,3,16.6,5
CUST_550,Q2_2024,2024-06-22,6.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,6.0,5.0,4.0,5.0,,5.0,6.0,6.0,,5.0,5,6,4,21.8,4
CUST_551,Q2_2024,2024-06-24,3.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,2.0,6.0,4.0,3.0,5.0,5,8,3,3.6,1
CUST_552,Q2_2024,2024-06-15,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4,7,3,13.1,0
CUST_553,Q2_2024,2024-06-17,5.0,3.0,4.0,5.0,4.0,4.0,5.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5,5,3,4.9,2
CUST_554,Q2_2024,2024-06-21,4.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,5,4,2,-0.0,1
CUST_555,Q2_2024,2024-06-17,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,4,6,4,6.5,1
CUST_556,Q2_2024,2024-06-24,4.0,5.0,4.0,3.0,4.0,3.0,5.0,6.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,6.0,4,8,3,6.6,1
CUST_557,Q2_2024,2024-06-16,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,6.0,5,10,4,20.5,1
CUST_558,Q2_2024,2024-06-18,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4,6,3,12.1,3
CUST_559,Q2_2024,2024-06-07,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,3.0,5.0,4.0,5,5,4,11.3,0
CUST_560,Q2_2024,2024-06-23,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,3.0,5.0,4,2,3,2.4,0
CUST_561,Q2_2024,2024-06-14,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,5.0,7.0,5.0,6,9,5,16.6,3
CUST_562,Q2_2024,2024-06-09,5.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4,7,3,4.5,1
CUST_563,Q2_2024,2024-06-15,4.0,4.0,5.0,6.0,6.0,3.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5,6,3,17.0,3
CUST_564,Q2_2024,2024-06-15,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4,7,3,5.5,1
CUST_565,Q2_2024,2024-06-13,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,1.0,3,4,2,-8.6,0
CUST_566,Q2_2024,2024-06-23,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3,7,3,13.7,1
CUST_567,Q2_2024,2024-06-19,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5,8,3,5.4,0
CUST_568,Q2_2024,2024-06-07,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,6.0,5.0,5.0,3.0,3.0,5.0,4.0,4,5,2,9.0,0
CUST_569,Q2_2024,2024-06-05,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,2,1,2,-22.9,0
CUST_570,Q2_2024,2024-06-18,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5,7,3,12.0,6
CUST_571,Q2_2024,2024-06-20,2.0,4.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,2.0,5.0,3,5,2,0.6,0
CUST_572,Q2_2024,2024-06-05,4.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4,8,3,2.0,1
CUST_573,Q2_2024,2024-06-13,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,4,7,3,5.3,0
CUST_574,Q2_2024,2024-06-11,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5,6,4,8.2,3
CUST_575,Q2_2024,2024-06-17,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,3,6,2,12.3,1
CUST_576,Q2_2024,2024-06-12,5.0,4.0,6.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5,8,3,15.4,1
CUST_577,Q2_2024,2024-06-10,4.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,5,8,4,12.2,3
CUST_578,Q2_2024,2024-06-22,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4,4,3,2.0,4
CUST_579,Q2_2024,2024-06-21,4.0,5.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,4,7,3,11.8,2
CUST_580,Q2_2024,2024-06-19,5.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4,5,4,11.3,2
CUST_581,Q2_2024,2024-06-11,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,3,2,2,-6.7,0
CUST_582,Q2_2024,2024-06-18,3.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,4,3,2,4.8,1
CUST_583,Q2_2024,2024-06-12,4.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4,7,3,7.4,1
CUST_584,Q2_2024,2024-06-15,3.0,5.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4,7,3,-9.2,1
CUST_585,Q2_2024,2024-06-24,4.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,7.0,5,9,4,13.7,0
CUST_586,Q2_2024,2024-06-05,4.0,3.0,4.0,3.0,4.0,5.0,2.0,4.0,5.0,3.0,5.0,3.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,2.0,3,5,3,-1.6,0
CUST_587,Q2_2024,2024-06-15,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4,6,3,10.3,3
CUST_588,Q2_2024,2024-06-23,4.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3,6,2,0.4,0
CUST_589,Q2_2024,2024-06-20,3.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4,9,4,14.4,1
CUST_590,Q2_2024,2024-06-25,4.0,4.0,4.0,3.0,5.0,3.0,5.0,,5.0,4.0,5.0,,4.0,4.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,,4,8,4,1.6,1
CUST_591,Q2_2024,2024-06-24,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,4,6,3,18.4,1
CUST_592,Q2_2024,2024-06-07,4.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,5,7,4,13.7,4
CUST_593,Q2_2024,2024-06-23,4.0,4.0,5.0,5.0,4.0,6.0,6.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,5.0,4,6,4,10.1,3
CUST_594,Q2_2024,2024-06-17,4.0,4.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4,6,2,3.6,2
CUST_595,Q2_2024,2024-06-11,5.0,5.0,4.0,4.0,4.0,6.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,4.0,3.0,4.0,3.0,5,7,4,10.7,2
CUST_596,Q2_2024,2024-06-16,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2,1,3,5.3,0
CUST_597,Q2_2024,2024-06-19,3.0,5.0,5.0,4.0,3.0,4.0,6.0,4.0,5.0,5.0,3.0,5.0,4.0,6.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,4,6,4,-1.5,4
CUST_598,Q2_2024,2024-06-11,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,4,4,3,5.5,1
CUST_599,Q2_2024,2024-06-18,6.0,5.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0,4.0,3.0,6.0,5.0,6.0,6.0,4.0,6.0,4.0,5,8,3,15.8,6
CUST_600,Q2_2024,2024-06-10,3.0,4.0,4.0,3.0,3.0,4.0,5.0,,3.0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3,5,3,3.8,0
CUST_601,Q2_2024,2024-06-16,5.0,3.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4,6,2,11.1,1
CUST_602,Q2_2024,2024-06-16,5.0,4.0,,6.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,,5.0,4.0,4.0,5.0,6.0,5.0,5.0,3.0,5.0,3.0,5,6,4,12.5,2
CUST_603,Q2_2024,2024-06-09,4.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4,6,4,14.2,0
CUST_604,Q2_2024,2024-06-12,4.0,5.0,4.0,6.0,4.0,6.0,6.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4,6,3,12.7,2
CUST_605,Q2_2024,2024-06-15,3.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4,2,4,5.2,0
CUST_606,Q2_2024,2024-06-16,5.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,5,6,3,12.4,2
CUST_607,Q2_2024,2024-06-11,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,3.0,3.0,4.0,6.0,4.0,4.0,3.0,4.0,4.0,4.0,4,5,3,0.9,1
CUST_608,Q2_2024,2024-06-18,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,3.0,4.0,5.0,5,6,3,13.1,6
CUST_609,Q2_2024,2024-06-24,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4,3,3,3.7,2
CUST_610,Q2_2024,2024-06-13,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4,7,2,10.7,3
CUST_611,Q2_2024,2024-06-21,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4,6,2,8.9,0
CUST_612,Q2_2024,2024-06-16,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,5.0,2.0,4.0,4.0,4,5,3,8.9,0
CUST_613,Q2_2024,2024-06-05,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,6.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4,4,2,4.2,1
CUST_614,Q2_2024,2024-06-08,4.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4,5,3,3.5,1
CUST_615,Q2_2024,2024-06-22,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5,6,3,5.3,2
CUST_616,Q2_2024,2024-06-05,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,3,6,3,-0.8,1
CUST_617,Q2_2024,2024-06-21,3.0,3.0,4.0,5.0,3.0,2.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,4.0,5,6,3,-4.0,1
CUST_618,Q2_2024,2024-06-08,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4,6,4,10.7,0
CUST_619,Q2_2024,2024-06-14,3.0,6.0,3.0,4.0,3.0,6.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,5.0,3,5,3,-2.0,0
CUST_620,Q2_2024,2024-06-13,5.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,3.0,,4.0,,5.0,6.0,3.0,,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5,6,4,6.8,2
CUST_621,Q2_2024,2024-06-11,6.0,4.0,5.0,5.0,6.0,3.0,4.0,3.0,6.0,5.0,7.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,4.0,4,7,3,11.5,4
CUST_622,Q2_2024,2024-06-19,4.0,3.0,3.0,4.0,4.0,4.0,4.0,7.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4,7,3,9.8,0
CUST_623,Q2_2024,2024-06-13,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5,6,2,14.6,0
CUST_624,Q2_2024,2024-06-10,3.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3,6,3,4.2,1
CUST_625,Q2_2024,2024-06-15,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,6.0,4.0,5.0,5.0,5.0,3.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4,8,3,14.6,0
CUST_626,Q2_2024,2024-06-07,4.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4,6,3,4.5,2
CUST_627,Q2_2024,2024-06-24,5.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,5,7,3,8.7,1
CUST_628,Q2_2024,2024-06-17,4.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4,7,3,9.1,2
CUST_629,Q2_2024,2024-06-11,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5,8,3,13.5,2
CUST_630,Q2_2024,2024-06-08,4.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,6.0,5.0,3.0,5.0,6.0,4.0,4.0,6.0,4.0,6.0,4,7,5,15.2,1
CUST_631,Q2_2024,2024-06-07,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,4,5,3,-0.3,0
